"model","discrete_algorithm","continuous_algorithm","particles","data_size","repetition","parameter","diagnostic","value"
"GMM","AG","HMC","5","50","2","z[13]","r_hat","1.1570242925513134"
"GMM","AG","HMC","5","50","2","z[14]","ess","20.259342367070566"
"GMM","AG","HMC","5","50","2","z[14]","r_hat","1.164518132733831"
"GMM","AG","HMC","5","50","2","z[15]","ess","20.835425943742322"
"GMM","AG","HMC","5","50","2","z[15]","r_hat","1.1548339173547166"
"GMM","AG","HMC","5","50","2","z[16]","ess","20.75897352812508"
"GMM","AG","HMC","5","50","2","z[16]","r_hat","1.1543729050128262"
"GMM","AG","HMC","5","50","2","z[17]","ess","20.85408384840093"
"GMM","AG","HMC","5","50","2","z[17]","r_hat","1.1613365147754415"
"GMM","AG","HMC","5","50","2","z[18]","ess","22.38246800900049"
"GMM","AG","HMC","5","50","2","z[18]","r_hat","1.1306218916196906"
"GMM","AG","HMC","5","50","2","z[19]","ess","20.422404695455246"
"GMM","AG","HMC","5","50","2","z[19]","r_hat","1.165702828387475"
"GMM","AG","HMC","5","50","2","z[20]","ess","20.43373998055778"
"GMM","AG","HMC","5","50","2","z[20]","r_hat","1.1519364423649838"
"GMM","AG","HMC","5","50","2","z[21]","ess","20.5425759519976"
"GMM","AG","HMC","5","50","2","z[21]","r_hat","1.1662360341106013"
"GMM","AG","HMC","5","50","2","z[22]","ess","20.34825615047043"
"GMM","AG","HMC","5","50","2","z[22]","r_hat","1.162236265417502"
"GMM","AG","HMC","5","50","2","z[23]","ess","21.256560830850518"
"GMM","AG","HMC","5","50","2","z[23]","r_hat","1.146782936056737"
"GMM","AG","HMC","5","50","2","z[24]","ess","20.494094399155173"
"GMM","AG","HMC","5","50","2","z[24]","r_hat","1.165292168364682"
"GMM","AG","HMC","5","50","2","z[25]","ess","20.77151946406885"
"GMM","AG","HMC","5","50","2","z[25]","r_hat","1.1569175078808671"
"GMM","AG","HMC","5","50","2","z[26]","ess","20.37460945646423"
"GMM","AG","HMC","5","50","2","z[26]","r_hat","1.1609519106941462"
"GMM","AG","HMC","5","50","2","z[27]","ess","22.289664526478365"
"GMM","AG","HMC","5","50","2","z[27]","r_hat","1.1289168555240268"
"GMM","AG","HMC","5","50","2","z[28]","ess","21.20305464883421"
"GMM","AG","HMC","5","50","2","z[28]","r_hat","1.1462541322868596"
"GMM","AG","HMC","5","50","2","z[29]","ess","21.094331819306554"
"GMM","AG","HMC","5","50","2","z[29]","r_hat","1.1530970858741845"
"GMM","AG","HMC","5","50","2","z[30]","ess","21.289724301733894"
"GMM","AG","HMC","5","50","2","z[30]","r_hat","1.152941530511708"
"GMM","AG","HMC","5","50","2","z[31]","ess","20.706675477520605"
"GMM","AG","HMC","5","50","2","z[31]","r_hat","1.1533632887655245"
"GMM","AG","HMC","5","50","2","z[32]","ess","20.534028287690525"
"GMM","AG","HMC","5","50","2","z[32]","r_hat","1.1555994835651309"
"GMM","AG","HMC","5","50","2","z[33]","ess","21.72537725155778"
"GMM","AG","HMC","5","50","2","z[33]","r_hat","1.1404513175506317"
"GMM","AG","HMC","5","50","2","z[34]","ess","29.688253507055435"
"GMM","AG","HMC","5","50","2","z[34]","r_hat","1.0829209161807178"
"GMM","AG","HMC","5","50","2","z[35]","ess","20.37306524182234"
"GMM","AG","HMC","5","50","2","z[35]","r_hat","1.1602328184812165"
"GMM","AG","HMC","5","50","2","z[36]","ess","20.962636353813533"
"GMM","AG","HMC","5","50","2","z[36]","r_hat","1.1548583836625983"
"GMM","AG","HMC","5","50","2","z[37]","ess","20.566336627034485"
"GMM","AG","HMC","5","50","2","z[37]","r_hat","1.1570638794566839"
"GMM","AG","HMC","5","50","2","z[38]","ess","20.873617985597672"
"GMM","AG","HMC","5","50","2","z[38]","r_hat","1.14952784714281"
"GMM","AG","HMC","5","50","2","z[39]","ess","21.17550306082421"
"GMM","AG","HMC","5","50","2","z[39]","r_hat","1.1471346517484127"
"GMM","AG","HMC","5","50","2","z[40]","ess","21.50783208134092"
"GMM","AG","HMC","5","50","2","z[40]","r_hat","1.1422638535121465"
"GMM","AG","HMC","5","50","2","z[41]","ess","20.33844293713416"
"GMM","AG","HMC","5","50","2","z[41]","r_hat","1.1571054672742944"
"GMM","AG","HMC","5","50","2","z[42]","ess","20.78998222047992"
"GMM","AG","HMC","5","50","2","z[42]","r_hat","1.1605569545164596"
"GMM","AG","HMC","5","50","2","z[43]","ess","22.07259219102137"
"GMM","AG","HMC","5","50","2","z[43]","r_hat","1.1407985638832234"
"GMM","AG","HMC","5","50","2","z[44]","ess","20.600029819200184"
"GMM","AG","HMC","5","50","2","z[44]","r_hat","1.1680765697664033"
"GMM","AG","HMC","5","50","2","z[45]","ess","21.18859066237679"
"GMM","AG","HMC","5","50","2","z[45]","r_hat","1.1394351953675397"
"GMM","AG","HMC","5","50","2","z[46]","ess","21.003734117508074"
"GMM","AG","HMC","5","50","2","z[46]","r_hat","1.149483676258453"
"GMM","AG","HMC","5","50","2","z[47]","ess","20.751632077753325"
"GMM","AG","HMC","5","50","2","z[47]","r_hat","1.151204072177818"
"GMM","AG","HMC","5","50","2","z[48]","ess","20.30301178226258"
"GMM","AG","HMC","5","50","2","z[48]","r_hat","1.167059499416079"
"GMM","AG","HMC","5","50","2","z[49]","ess","20.963131159048437"
"GMM","AG","HMC","5","50","2","z[49]","r_hat","1.151905284421616"
"GMM","AG","HMC","5","50","2","z[50]","ess","22.206726517539217"
"GMM","AG","HMC","5","50","2","z[50]","r_hat","1.1424910077387502"
"GMM","AG","HMC","5","50","2","μ[1]","ess","20.326487721234713"
"GMM","AG","HMC","5","50","2","μ[1]","r_hat","1.131421097950197"
"GMM","AG","HMC","5","50","2","μ[2]","ess","76.59479387649087"
"GMM","AG","HMC","5","50","2","μ[2]","r_hat","1.0509372425067072"
"GMM","AG","HMC","5","50","6","w[1]","ess","32.712901852687025"
"GMM","AG","HMC","5","50","6","w[1]","r_hat","1.0179784670194798"
"GMM","AG","HMC","5","50","6","w[2]","ess","32.712901852687025"
"GMM","AG","HMC","5","50","6","w[2]","r_hat","1.0179784670194796"
"GMM","AG","HMC","5","50","6","z[1]","ess","123.64811003162123"
"GMM","AG","HMC","5","50","6","z[1]","r_hat","0.9999584760291041"
"GMM","AG","HMC","5","50","6","z[2]","ess","38.35245321468369"
"GMM","AG","HMC","5","50","6","z[2]","r_hat","1.013658881884058"
"GMM","AG","HMC","5","50","6","z[3]","ess","36.84258251322044"
"GMM","AG","HMC","5","50","6","z[3]","r_hat","1.0129668190880299"
"GMM","AG","HMC","5","50","6","z[4]","ess","36.46250598450691"
"GMM","AG","HMC","5","50","6","z[4]","r_hat","1.0159529119723711"
"GMM","AG","HMC","5","50","6","z[5]","ess","37.52999121439623"
"GMM","AG","HMC","5","50","6","z[5]","r_hat","1.0141349057656226"
"GMM","AG","HMC","5","50","6","z[6]","ess","39.704693940299244"
"GMM","AG","HMC","5","50","6","z[6]","r_hat","1.0117377458896282"
"GMM","AG","HMC","5","50","6","z[7]","ess","35.90755526742121"
"GMM","AG","HMC","5","50","6","z[7]","r_hat","1.0146759579233475"
"GMM","AG","HMC","5","50","6","z[8]","ess","38.41003942406627"
"GMM","AG","HMC","5","50","6","z[8]","r_hat","1.0136083190592549"
"GMM","AG","HMC","5","50","6","z[9]","ess","39.12379740879387"
"GMM","AG","HMC","5","50","6","z[9]","r_hat","1.0142455387445917"
"GMM","AG","HMC","5","50","6","z[10]","ess","37.80124709331832"
"GMM","AG","HMC","5","50","6","z[10]","r_hat","1.0124944847678885"
"GMM","AG","HMC","5","50","6","z[11]","ess","34.908361519594465"
"GMM","AG","HMC","5","50","6","z[11]","r_hat","1.0163664340953673"
"GMM","AG","HMC","5","50","6","z[12]","ess","38.83274660437529"
"GMM","AG","HMC","5","50","6","z[12]","r_hat","1.0122114062281904"
"GMM","AG","HMC","5","50","6","z[13]","ess","35.24511865366301"
"GMM","AG","HMC","5","50","6","z[13]","r_hat","1.018815383043152"
"GMM","AG","HMC","5","50","6","z[14]","ess","35.70420551738995"
"GMM","AG","HMC","5","50","6","z[14]","r_hat","1.0164858718820726"
"GMM","AG","HMC","5","50","6","z[15]","ess","36.79886685863662"
"GMM","AG","HMC","5","50","6","z[15]","r_hat","1.0151691350325767"
"GMM","AG","HMC","5","50","6","z[16]","ess","35.917488842209444"
"GMM","AG","HMC","5","50","6","z[16]","r_hat","1.0162703864040254"
"GMM","AG","HMC","5","50","6","z[17]","ess","38.10108178942912"
"GMM","AG","HMC","5","50","6","z[17]","r_hat","1.0162299484876105"
"GMM","AG","HMC","5","50","6","z[18]","ess","39.172348973966336"
"GMM","AG","HMC","5","50","6","z[18]","r_hat","1.0133513760880708"
"GMM","AG","HMC","5","50","6","z[19]","ess","35.92390945601903"
"GMM","AG","HMC","5","50","6","z[19]","r_hat","1.0193492673959412"
"GMM","AG","HMC","5","50","6","z[20]","ess","36.365540380688564"
"GMM","AG","HMC","5","50","6","z[20]","r_hat","1.0153920219348684"
"GMM","AG","HMC","5","50","6","z[21]","ess","36.20972744436621"
"GMM","AG","HMC","5","50","6","z[21]","r_hat","1.0169399991175483"
"GMM","AG","HMC","5","50","6","z[22]","ess","35.947208591855535"
"GMM","AG","HMC","5","50","6","z[22]","r_hat","1.015632487781736"
"GMM","AG","HMC","5","50","6","z[23]","ess","37.50505439299347"
"GMM","AG","HMC","5","50","6","z[23]","r_hat","1.014270121701932"
"GMM","AG","HMC","5","50","6","z[24]","ess","36.04047561208862"
"GMM","AG","HMC","5","50","6","z[24]","r_hat","1.016070545397034"
"GMM","AG","HMC","5","50","6","z[25]","ess","37.05417914064755"
"GMM","AG","HMC","5","50","6","z[25]","r_hat","1.0170941849950925"
"GMM","AG","HMC","5","50","6","z[26]","ess","36.91887785665335"
"GMM","AG","HMC","5","50","6","z[26]","r_hat","1.0162107521604036"
"GMM","AG","HMC","5","50","6","z[27]","ess","39.870068934483754"
"GMM","AG","HMC","5","50","6","z[27]","r_hat","1.0135518024431842"
"GMM","AG","HMC","5","50","6","z[28]","ess","38.82915374693662"
"GMM","AG","HMC","5","50","6","z[28]","r_hat","1.0134299464194703"
"GMM","AG","HMC","5","50","6","z[29]","ess","37.62840323137878"
"GMM","AG","HMC","5","50","6","z[29]","r_hat","1.0153266384112918"
"GMM","AG","HMC","5","50","6","z[30]","ess","37.91791693837529"
"GMM","AG","HMC","5","50","6","z[30]","r_hat","1.0141441307955696"
"GMM","AG","HMC","5","50","6","z[31]","ess","38.54442266729211"
"GMM","AG","HMC","5","50","6","z[31]","r_hat","1.0132008392939014"
"GMM","AG","HMC","5","50","6","z[32]","ess","36.57297140104568"
"GMM","AG","HMC","5","50","6","z[32]","r_hat","1.015028860119066"
"GMM","AG","HMC","5","50","6","z[33]","ess","38.288466822407514"
"GMM","AG","HMC","5","50","6","z[33]","r_hat","1.0138461960398486"
"GMM","AG","HMC","5","50","6","z[34]","ess","53.36476410691196"
"GMM","AG","HMC","5","50","6","z[34]","r_hat","1.0067625818326909"
"GMM","AG","HMC","5","50","6","z[35]","ess","37.06887955773294"
"GMM","AG","HMC","5","50","6","z[35]","r_hat","1.0184553114495385"
"GMM","AG","HMC","5","50","6","z[36]","ess","36.620555188304806"
"GMM","AG","HMC","5","50","6","z[36]","r_hat","1.0136024715294532"
"GMM","AG","HMC","5","50","6","z[37]","ess","35.48932965115733"
"GMM","AG","HMC","5","50","6","z[37]","r_hat","1.0188985973503653"
"GMM","AG","HMC","5","50","6","z[38]","ess","36.35063048620596"
"GMM","AG","HMC","5","50","6","z[38]","r_hat","1.017839396808129"
"GMM","AG","HMC","5","50","6","z[39]","ess","38.68951235843879"
"GMM","AG","HMC","5","50","6","z[39]","r_hat","1.0143468241450895"
"GMM","AG","HMC","5","50","6","z[40]","ess","38.49309506957217"
"GMM","AG","HMC","5","50","6","z[40]","r_hat","1.0149491049748938"
"GMM","AG","HMC","5","50","6","z[41]","ess","37.69524057201586"
"GMM","AG","HMC","5","50","6","z[41]","r_hat","1.0132338606157631"
"GMM","AG","HMC","5","50","6","z[42]","ess","36.72802076205186"
"GMM","AG","HMC","5","50","6","z[42]","r_hat","1.0171757158997918"
"GMM","AG","HMC","5","50","6","z[43]","ess","39.45817593173652"
"GMM","AG","HMC","5","50","6","z[43]","r_hat","1.0133459131919695"
"GMM","AG","HMC","5","50","6","z[44]","ess","37.73350492363344"
"GMM","AG","HMC","5","50","6","z[44]","r_hat","1.0139840724918272"
"GMM","AG","HMC","5","50","6","z[45]","ess","37.80592347820013"
"GMM","AG","HMC","5","50","6","z[45]","r_hat","1.014688575731342"
"GMM","AG","HMC","5","50","6","z[46]","ess","37.50188191457109"
"GMM","AG","HMC","5","50","6","z[46]","r_hat","1.0132663642064779"
"GMM","AG","HMC","5","50","6","z[47]","ess","36.38518342142159"
"GMM","AG","HMC","5","50","6","z[47]","r_hat","1.0147031206541037"
"GMM","AG","HMC","5","50","6","z[48]","ess","35.28748872400627"
"GMM","AG","HMC","5","50","6","z[48]","r_hat","1.0183407119993872"
"GMM","AG","HMC","5","50","6","z[49]","ess","38.26552265151173"
"GMM","AG","HMC","5","50","6","z[49]","r_hat","1.0145510784391139"
"GMM","AG","HMC","5","50","6","z[50]","ess","40.8582732246698"
"GMM","AG","HMC","5","50","6","z[50]","r_hat","1.0112535289759677"
"GMM","AG","HMC","5","50","6","μ[1]","ess","119.46014977336158"
"GMM","AG","HMC","5","50","6","μ[1]","r_hat","1.006005926387011"
"GMM","AG","HMC","5","50","6","μ[2]","ess","52.945738248118744"
"GMM","AG","HMC","5","50","6","μ[2]","r_hat","1.0074266646760899"
"GMM","AG","HMC","5","50","3","w[1]","ess","22.532406975854144"
"GMM","AG","HMC","5","50","3","w[1]","r_hat","1.050802380234355"
"GMM","AG","HMC","5","50","3","w[2]","ess","22.532406975854144"
"GMM","AG","HMC","5","50","3","w[2]","r_hat","1.050802380234355"
"GMM","AG","HMC","5","50","3","z[1]","ess","191.28038270111907"
"GMM","AG","HMC","5","50","3","z[1]","r_hat","1.0017908015421688"
"GMM","AG","HMC","5","50","3","z[2]","ess","25.553480440713745"
"GMM","AG","HMC","5","50","3","z[2]","r_hat","1.042363430060014"
"GMM","AG","HMC","5","50","3","z[3]","ess","25.452488340353636"
"GMM","AG","HMC","5","50","3","z[3]","r_hat","1.040020329678683"
"GMM","AG","HMC","5","50","3","z[4]","ess","25.253638464398023"
"GMM","AG","HMC","5","50","3","z[4]","r_hat","1.0419981223187715"
"GMM","AG","HMC","5","50","3","z[5]","ess","25.257249044966308"
"GMM","AG","HMC","5","50","3","z[5]","r_hat","1.0397979508645758"
"GMM","AG","HMC","5","50","3","z[6]","ess","26.524961609076147"
"GMM","AG","HMC","5","50","3","z[6]","r_hat","1.0370460347731132"
"GMM","AG","HMC","5","50","3","z[7]","ess","24.708036338746343"
"GMM","AG","HMC","5","50","3","z[7]","r_hat","1.0451177961415055"
"GMM","AG","HMC","5","50","3","z[8]","ess","25.389573479090355"
"GMM","AG","HMC","5","50","3","z[8]","r_hat","1.0380158860118756"
"GMM","AG","HMC","5","50","3","z[9]","ess","27.216386591336477"
"GMM","AG","HMC","5","50","3","z[9]","r_hat","1.0412244768966636"
"GMM","AG","HMC","5","50","3","z[10]","ess","25.390984037293236"
"GMM","AG","HMC","5","50","3","z[10]","r_hat","1.0373773835165874"
"GMM","AG","HMC","5","50","3","z[11]","ess","24.653210121797848"
"GMM","AG","HMC","5","50","3","z[11]","r_hat","1.0449663642721077"
"GMM","AG","HMC","5","50","3","z[12]","ess","25.565419295493204"
"GMM","AG","HMC","5","50","3","z[12]","r_hat","1.0401466452265504"
"GMM","AG","HMC","5","50","3","z[13]","ess","26.060116103798144"
"GMM","AG","HMC","5","50","3","z[13]","r_hat","1.041198193323259"
"GMM","AG","HMC","5","50","3","z[14]","ess","25.454967083125403"
"GMM","AG","HMC","5","50","3","z[14]","r_hat","1.0441181275373277"
"GMM","AG","HMC","5","50","3","z[15]","ess","25.290220429744263"
"GMM","AG","HMC","5","50","3","z[15]","r_hat","1.0446141887590386"
"GMM","AG","HMC","5","50","3","z[16]","ess","25.043192485617848"
"GMM","AG","HMC","5","50","3","z[16]","r_hat","1.0416875066436304"
"GMM","AG","HMC","5","50","3","z[17]","ess","25.57346898568558"
"GMM","AG","HMC","5","50","3","z[17]","r_hat","1.0410864637740584"
"GMM","AG","HMC","5","50","3","z[18]","ess","27.237524632774797"
"GMM","AG","HMC","5","50","3","z[18]","r_hat","1.0359750887021493"
"GMM","AG","HMC","5","50","3","z[19]","ess","25.20136827977663"
"GMM","AG","HMC","5","50","3","z[19]","r_hat","1.0402409597002"
"GMM","AG","HMC","5","50","3","z[20]","ess","24.730431152422096"
"GMM","AG","HMC","5","50","3","z[20]","r_hat","1.0442634883467288"
"GMM","AG","HMC","5","50","3","z[21]","ess","25.630297152796807"
"GMM","AG","HMC","5","50","3","z[21]","r_hat","1.03888483197177"
"GMM","AG","HMC","5","50","3","z[22]","ess","25.183244425885693"
"GMM","AG","HMC","5","50","3","z[22]","r_hat","1.0463844165362035"
"GMM","AG","HMC","5","50","3","z[23]","ess","25.134893572113995"
"GMM","AG","HMC","5","50","3","z[23]","r_hat","1.0411684908821486"
"GMM","AG","HMC","5","50","3","z[24]","ess","24.637726128360093"
"GMM","AG","HMC","5","50","3","z[24]","r_hat","1.0427162839647053"
"GMM","AG","HMC","5","50","3","z[25]","ess","25.31602500419047"
"GMM","AG","HMC","5","50","3","z[25]","r_hat","1.0408880160371958"
"GMM","AG","HMC","5","50","3","z[26]","ess","24.81477784736446"
"GMM","AG","HMC","5","50","3","z[26]","r_hat","1.0460596432684741"
"GMM","AG","HMC","5","50","3","z[27]","ess","27.643411146986526"
"GMM","AG","HMC","5","50","3","z[27]","r_hat","1.0346895199999828"
"GMM","AG","HMC","5","50","3","z[28]","ess","25.190309187563216"
"GMM","AG","HMC","5","50","3","z[28]","r_hat","1.0434061257298264"
"GMM","AG","HMC","5","50","3","z[29]","ess","25.359874841707615"
"GMM","AG","HMC","5","50","3","z[29]","r_hat","1.0423117708252312"
"GMM","AG","HMC","5","50","3","z[30]","ess","25.145618728856476"
"GMM","AG","HMC","5","50","3","z[30]","r_hat","1.0434061257298264"
"GMM","AG","HMC","5","50","3","z[31]","ess","24.796566918504823"
"GMM","AG","HMC","5","50","3","z[31]","r_hat","1.0441949036933211"
"GMM","AG","HMC","5","50","3","z[32]","ess","25.33776781473382"
"GMM","AG","HMC","5","50","3","z[32]","r_hat","1.0401988579461905"
"GMM","AG","HMC","5","50","3","z[33]","ess","26.28820163481417"
"GMM","AG","HMC","5","50","3","z[33]","r_hat","1.0349052237921759"
"GMM","AG","HMC","5","50","3","z[34]","ess","39.798276153029924"
"GMM","AG","HMC","5","50","3","z[34]","r_hat","1.0172459391752982"
"GMM","AG","HMC","5","50","3","z[35]","ess","25.350150176213898"
"GMM","AG","HMC","5","50","3","z[35]","r_hat","1.0382339910477734"
"GMM","AG","HMC","5","50","3","z[36]","ess","24.88737312850731"
"GMM","AG","HMC","5","50","3","z[36]","r_hat","1.0412353814328434"
"GMM","AG","HMC","5","50","3","z[37]","ess","25.469942200808823"
"GMM","AG","HMC","5","50","3","z[37]","r_hat","1.041349219522981"
"GMM","AG","HMC","5","50","3","z[38]","ess","24.74003818263022"
"GMM","AG","HMC","5","50","3","z[38]","r_hat","1.0456697992567314"
"GMM","AG","HMC","5","50","3","z[39]","ess","25.48178746263062"
"GMM","AG","HMC","5","50","3","z[39]","r_hat","1.0396796610910406"
"GMM","AG","HMC","5","50","3","z[40]","ess","26.563916519191924"
"GMM","AG","HMC","5","50","3","z[40]","r_hat","1.037176992799515"
"GMM","AG","HMC","5","50","3","z[41]","ess","25.227918529898243"
"GMM","AG","HMC","5","50","3","z[41]","r_hat","1.0395942943470315"
"GMM","AG","HMC","5","50","3","z[42]","ess","24.674976031169184"
"GMM","AG","HMC","5","50","3","z[42]","r_hat","1.0448313389278192"
"GMM","AG","HMC","5","50","3","z[43]","ess","27.477814810057684"
"GMM","AG","HMC","5","50","3","z[43]","r_hat","1.0345377366187198"
"GMM","AG","HMC","5","50","3","z[44]","ess","24.71931069212303"
"GMM","AG","HMC","5","50","3","z[44]","r_hat","1.0463898497200004"
"GMM","AG","HMC","5","50","3","z[45]","ess","26.22439607717187"
"GMM","AG","HMC","5","50","3","z[45]","r_hat","1.039327275411841"
"GMM","AG","HMC","5","50","3","z[46]","ess","25.50761145350908"
"GMM","AG","HMC","5","50","3","z[46]","r_hat","1.0401511213661967"
"GMM","AG","HMC","5","50","3","z[47]","ess","25.64105068659251"
"GMM","AG","HMC","5","50","3","z[47]","r_hat","1.0379253852324122"
"GMM","AG","HMC","5","50","3","z[48]","ess","25.537879312857413"
"GMM","AG","HMC","5","50","3","z[48]","r_hat","1.0447927357855795"
"GMM","AG","HMC","5","50","3","z[49]","ess","25.287097928146654"
"GMM","AG","HMC","5","50","3","z[49]","r_hat","1.0411096349641578"
"GMM","AG","HMC","5","50","3","z[50]","ess","27.200045475064634"
"GMM","AG","HMC","5","50","3","z[50]","r_hat","1.0345802816196923"
"GMM","AG","HMC","5","50","3","μ[1]","ess","75.34719000029784"
"GMM","AG","HMC","5","50","3","μ[1]","r_hat","1.002599487624197"
"GMM","AG","HMC","5","50","3","μ[2]","ess","65.81095073248129"
"GMM","AG","HMC","5","50","3","μ[2]","r_hat","1.0857613166124769"
"GMM","PG","HMC","5","50","9","w[1]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","w[1]","r_hat","1.3893187071796953"
"GMM","PG","HMC","5","50","9","w[2]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","w[2]","r_hat","1.3893187071796957"
"GMM","PG","HMC","5","50","9","z[1]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[1]","r_hat","1.34077636007391"
"GMM","PG","HMC","5","50","9","z[2]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[2]","r_hat","1.3414261072585367"
"GMM","PG","HMC","5","50","9","z[3]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[3]","r_hat","1.308676418966073"
"GMM","PG","HMC","5","50","9","z[4]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[4]","r_hat","1.3205108960310767"
"GMM","PG","HMC","5","50","9","z[5]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[5]","r_hat","1.341774138081508"
"GMM","PG","HMC","5","50","9","z[6]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[6]","r_hat","1.3425426445228006"
"GMM","PG","HMC","5","50","9","z[7]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[7]","r_hat","1.319653621598564"
"GMM","PG","HMC","5","50","9","z[8]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[8]","r_hat","1.3343854241267445"
"GMM","PG","HMC","5","50","9","z[9]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[9]","r_hat","1.3438779956911378"
"GMM","PG","HMC","5","50","9","z[10]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[10]","r_hat","1.3412532135379214"
"GMM","PG","HMC","5","50","9","z[11]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[11]","r_hat","1.3242504720524093"
"GMM","PG","HMC","5","50","9","z[12]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[12]","r_hat","1.327041395540084"
"GMM","PG","HMC","5","50","9","z[13]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[13]","r_hat","1.3173740418691504"
"GMM","PG","HMC","5","50","9","z[14]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[14]","r_hat","1.316924711252911"
"GMM","PG","HMC","5","50","9","z[15]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[15]","r_hat","1.3370799898534032"
"GMM","PG","HMC","5","50","9","z[16]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[16]","r_hat","1.3295484027908682"
"GMM","PG","HMC","5","50","9","z[17]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[17]","r_hat","1.3415721317886387"
"GMM","PG","HMC","5","50","9","z[18]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[18]","r_hat","1.346909709024718"
"GMM","PG","HMC","5","50","9","z[19]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[19]","r_hat","1.320111101400522"
"GMM","PG","HMC","5","50","9","z[20]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[20]","r_hat","1.3336468398068135"
"GMM","PG","HMC","5","50","9","z[21]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[21]","r_hat","1.3146005932057463"
"GMM","PG","HMC","5","50","9","z[22]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[22]","r_hat","1.319438375426104"
"GMM","PG","HMC","5","50","9","z[23]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[23]","r_hat","1.3498762825976791"
"GMM","PG","HMC","5","50","9","z[24]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[24]","r_hat","1.3217299052723586"
"GMM","PG","HMC","5","50","9","z[25]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[25]","r_hat","1.329710763740209"
"GMM","PG","HMC","5","50","9","z[26]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[26]","r_hat","1.3237690610884771"
"GMM","PG","HMC","5","50","9","z[27]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[27]","r_hat","1.334824378647791"
"GMM","PG","HMC","5","50","9","z[28]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[28]","r_hat","1.3316234235624633"
"GMM","PG","HMC","5","50","9","z[29]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[29]","r_hat","1.33568293400372"
"GMM","PG","HMC","5","50","9","z[30]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[30]","r_hat","1.3381766057881392"
"GMM","PG","HMC","5","50","9","z[31]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[31]","r_hat","1.3284080987817615"
"GMM","PG","HMC","5","50","9","z[32]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[32]","r_hat","1.336062840652119"
"GMM","PG","HMC","5","50","9","z[33]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[33]","r_hat","1.330155824400287"
"GMM","PG","HMC","5","50","9","z[34]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[34]","r_hat","1.3355133309584595"
"GMM","PG","HMC","5","50","9","z[35]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[35]","r_hat","1.3350284802030683"
"GMM","PG","HMC","5","50","9","z[36]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[36]","r_hat","1.3395501025698913"
"GMM","PG","HMC","5","50","9","z[37]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[37]","r_hat","1.3123478293967616"
"GMM","PG","HMC","5","50","9","z[38]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[38]","r_hat","1.3313468939619804"
"GMM","PG","HMC","5","50","9","z[39]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[39]","r_hat","1.3458712635644223"
"GMM","PG","HMC","5","50","9","z[40]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[40]","r_hat","1.3468668060635938"
"GMM","PG","HMC","5","50","9","z[41]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[41]","r_hat","1.3301455903074526"
"GMM","PG","HMC","5","50","9","z[42]","ess","20.080321285140563"
"GMM","PG","HMC","5","50","9","z[42]","r_hat","1.3439781808454359"
