"model","discrete_algorithm","continuous_algorithm","particles","data_size","repetition","parameter","diagnostic","value"
"GMM","PG","MH","5","25","10","z[14]","r_hat","NaN"
"GMM","PG","MH","5","25","10","z[15]","ess","114.17475728155343"
"GMM","PG","MH","5","25","10","z[15]","r_hat","1.0"
"GMM","PG","MH","5","25","10","z[16]","ess","79.70986685928611"
"GMM","PG","MH","5","25","10","z[16]","r_hat","1.021054940485262"
"GMM","PG","MH","5","25","10","z[17]","ess","17.536065084998825"
"GMM","PG","MH","5","25","10","z[17]","r_hat","1.0155602805536237"
"GMM","PG","MH","5","25","10","z[18]","ess","62.236774380199876"
"GMM","PG","MH","5","25","10","z[18]","r_hat","1.0003157396279279"
"GMM","PG","MH","5","25","10","z[19]","ess","NaN"
"GMM","PG","MH","5","25","10","z[19]","r_hat","NaN"
"GMM","PG","MH","5","25","10","z[20]","ess","NaN"
"GMM","PG","MH","5","25","10","z[20]","r_hat","NaN"
"GMM","PG","MH","5","25","10","z[21]","ess","NaN"
"GMM","PG","MH","5","25","10","z[21]","r_hat","NaN"
"GMM","PG","MH","5","25","10","z[22]","ess","NaN"
"GMM","PG","MH","5","25","10","z[22]","r_hat","NaN"
"GMM","PG","MH","5","25","10","z[23]","ess","114.17475728155354"
"GMM","PG","MH","5","25","10","z[23]","r_hat","1.0"
"GMM","PG","MH","5","25","10","z[24]","ess","NaN"
"GMM","PG","MH","5","25","10","z[24]","r_hat","NaN"
"GMM","PG","MH","5","25","10","z[25]","ess","NaN"
"GMM","PG","MH","5","25","10","z[25]","r_hat","NaN"
"GMM","PG","MH","5","25","10","μ[1]","ess","15.021024975690837"
"GMM","PG","MH","5","25","10","μ[1]","r_hat","1.0111771404457655"
"GMM","PG","MH","5","25","10","μ[2]","ess","16.053125973305967"
"GMM","PG","MH","5","25","10","μ[2]","r_hat","1.0742555902180135"
"GMM","PG","HMC","5","25","1","w[1]","ess","13.66648931450171"
"GMM","PG","HMC","5","25","1","w[1]","r_hat","1.1197477312448503"
"GMM","PG","HMC","5","25","1","w[2]","ess","13.666489314501757"
"GMM","PG","HMC","5","25","1","w[2]","r_hat","1.11974773124485"
"GMM","PG","HMC","5","25","1","z[1]","ess","NaN"
"GMM","PG","HMC","5","25","1","z[1]","r_hat","NaN"
"GMM","PG","HMC","5","25","1","z[2]","ess","NaN"
"GMM","PG","HMC","5","25","1","z[2]","r_hat","NaN"
"GMM","PG","HMC","5","25","1","z[3]","ess","NaN"
"GMM","PG","HMC","5","25","1","z[3]","r_hat","NaN"
"GMM","PG","HMC","5","25","1","z[4]","ess","6.347469907985462"
"GMM","PG","HMC","5","25","1","z[4]","r_hat","1.0"
"GMM","PG","HMC","5","25","1","z[5]","ess","114.17475728155331"
"GMM","PG","HMC","5","25","1","z[5]","r_hat","1.0103629710818451"
"GMM","PG","HMC","5","25","1","z[6]","ess","114.17475728155331"
"GMM","PG","HMC","5","25","1","z[6]","r_hat","1.0"
"GMM","PG","HMC","5","25","1","z[7]","ess","NaN"
"GMM","PG","HMC","5","25","1","z[7]","r_hat","NaN"
"GMM","PG","HMC","5","25","1","z[8]","ess","NaN"
"GMM","PG","HMC","5","25","1","z[8]","r_hat","NaN"
"GMM","PG","HMC","5","25","1","z[9]","ess","114.17475728155354"
"GMM","PG","HMC","5","25","1","z[9]","r_hat","1.0"
"GMM","PG","HMC","5","25","1","z[10]","ess","NaN"
"GMM","PG","HMC","5","25","1","z[10]","r_hat","NaN"
"GMM","PG","HMC","5","25","1","z[11]","ess","NaN"
"GMM","PG","HMC","5","25","1","z[11]","r_hat","NaN"
"GMM","PG","HMC","5","25","1","z[12]","ess","NaN"
"GMM","PG","HMC","5","25","1","z[12]","r_hat","NaN"
"GMM","PG","HMC","5","25","1","z[13]","ess","NaN"
"GMM","PG","HMC","5","25","1","z[13]","r_hat","NaN"
"GMM","PG","HMC","5","25","1","z[14]","ess","114.17475728155331"
"GMM","PG","HMC","5","25","1","z[14]","r_hat","1.0"
"GMM","PG","HMC","5","25","1","z[15]","ess","NaN"
"GMM","PG","HMC","5","25","1","z[15]","r_hat","NaN"
"GMM","PG","HMC","5","25","1","z[16]","ess","101.14138907345834"
"GMM","PG","HMC","5","25","1","z[16]","r_hat","1.009554357129917"
"GMM","PG","HMC","5","25","1","z[17]","ess","NaN"
"GMM","PG","HMC","5","25","1","z[17]","r_hat","NaN"
"GMM","PG","HMC","5","25","1","z[18]","ess","114.17475728155331"
"GMM","PG","HMC","5","25","1","z[18]","r_hat","1.0"
"GMM","PG","HMC","5","25","1","z[19]","ess","NaN"
"GMM","PG","HMC","5","25","1","z[19]","r_hat","NaN"
"GMM","PG","HMC","5","25","1","z[20]","ess","NaN"
"GMM","PG","HMC","5","25","1","z[20]","r_hat","NaN"
"GMM","PG","HMC","5","25","1","z[21]","ess","NaN"
"GMM","PG","HMC","5","25","1","z[21]","r_hat","NaN"
"GMM","PG","HMC","5","25","1","z[22]","ess","114.17475728155354"
"GMM","PG","HMC","5","25","1","z[22]","r_hat","1.0"
"GMM","PG","HMC","5","25","1","z[23]","ess","114.17475728155354"
"GMM","PG","HMC","5","25","1","z[23]","r_hat","1.0"
"GMM","PG","HMC","5","25","1","z[24]","ess","NaN"
"GMM","PG","HMC","5","25","1","z[24]","r_hat","NaN"
"GMM","PG","HMC","5","25","1","z[25]","ess","114.17475728155331"
"GMM","PG","HMC","5","25","1","z[25]","r_hat","1.0"
"GMM","PG","HMC","5","25","1","μ[1]","ess","110.1568465734367"
"GMM","PG","HMC","5","25","1","μ[1]","r_hat","0.9904226523154214"
"GMM","PG","HMC","5","25","1","μ[2]","ess","10.05319115770958"
"GMM","PG","HMC","5","25","1","μ[2]","r_hat","0.9902852092295823"
"GMM","PG","HMC","5","25","2","w[1]","ess","9.09415464231624"
"GMM","PG","HMC","5","25","2","w[1]","r_hat","1.0145215826762488"
"GMM","PG","HMC","5","25","2","w[2]","ess","9.094154642316212"
"GMM","PG","HMC","5","25","2","w[2]","r_hat","1.0145215826762493"
"GMM","PG","HMC","5","25","2","z[1]","ess","NaN"
"GMM","PG","HMC","5","25","2","z[1]","r_hat","NaN"
"GMM","PG","HMC","5","25","2","z[2]","ess","NaN"
"GMM","PG","HMC","5","25","2","z[2]","r_hat","NaN"
"GMM","PG","HMC","5","25","2","z[3]","ess","114.17475728155343"
"GMM","PG","HMC","5","25","2","z[3]","r_hat","1.0"
"GMM","PG","HMC","5","25","2","z[4]","ess","NaN"
"GMM","PG","HMC","5","25","2","z[4]","r_hat","NaN"
"GMM","PG","HMC","5","25","2","z[5]","ess","NaN"
"GMM","PG","HMC","5","25","2","z[5]","r_hat","NaN"
"GMM","PG","HMC","5","25","2","z[6]","ess","21.21040899301292"
"GMM","PG","HMC","5","25","2","z[6]","r_hat","1.0103629710818451"
"GMM","PG","HMC","5","25","2","z[7]","ess","NaN"
"GMM","PG","HMC","5","25","2","z[7]","r_hat","NaN"
"GMM","PG","HMC","5","25","2","z[8]","ess","NaN"
"GMM","PG","HMC","5","25","2","z[8]","r_hat","NaN"
"GMM","PG","HMC","5","25","2","z[9]","ess","NaN"
"GMM","PG","HMC","5","25","2","z[9]","r_hat","NaN"
"GMM","PG","HMC","5","25","2","z[10]","ess","NaN"
"GMM","PG","HMC","5","25","2","z[10]","r_hat","NaN"
"GMM","PG","HMC","5","25","2","z[11]","ess","NaN"
"GMM","PG","HMC","5","25","2","z[11]","r_hat","NaN"
"GMM","PG","HMC","5","25","2","z[12]","ess","NaN"
"GMM","PG","HMC","5","25","2","z[12]","r_hat","NaN"
"GMM","PG","HMC","5","25","2","z[13]","ess","NaN"
"GMM","PG","HMC","5","25","2","z[13]","r_hat","NaN"
"GMM","PG","HMC","5","25","2","z[14]","ess","NaN"
"GMM","PG","HMC","5","25","2","z[14]","r_hat","NaN"
"GMM","PG","HMC","5","25","2","z[15]","ess","114.17475728155325"
"GMM","PG","HMC","5","25","2","z[15]","r_hat","1.0103629710818451"
"GMM","PG","HMC","5","25","2","z[16]","ess","20.320614599923832"
"GMM","PG","HMC","5","25","2","z[16]","r_hat","1.0050641005198853"
"GMM","PG","HMC","5","25","2","z[17]","ess","NaN"
"GMM","PG","HMC","5","25","2","z[17]","r_hat","NaN"
"GMM","PG","HMC","5","25","2","z[18]","ess","NaN"
"GMM","PG","HMC","5","25","2","z[18]","r_hat","NaN"
"GMM","PG","HMC","5","25","2","z[19]","ess","NaN"
"GMM","PG","HMC","5","25","2","z[19]","r_hat","NaN"
"GMM","PG","HMC","5","25","2","z[20]","ess","NaN"
"GMM","PG","HMC","5","25","2","z[20]","r_hat","NaN"
"GMM","PG","HMC","5","25","2","z[21]","ess","NaN"
"GMM","PG","HMC","5","25","2","z[21]","r_hat","NaN"
"GMM","PG","HMC","5","25","2","z[22]","ess","NaN"
"GMM","PG","HMC","5","25","2","z[22]","r_hat","NaN"
"GMM","PG","HMC","5","25","2","z[23]","ess","NaN"
"GMM","PG","HMC","5","25","2","z[23]","r_hat","NaN"
"GMM","PG","HMC","5","25","2","z[24]","ess","NaN"
"GMM","PG","HMC","5","25","2","z[24]","r_hat","NaN"
"GMM","PG","HMC","5","25","2","z[25]","ess","114.17475728155354"
"GMM","PG","HMC","5","25","2","z[25]","r_hat","1.0"
"GMM","PG","HMC","5","25","2","μ[1]","ess","5.571037713213996"
"GMM","PG","HMC","5","25","2","μ[1]","r_hat","1.1373832451310697"
"GMM","PG","HMC","5","25","2","μ[2]","ess","36.21233097904804"
"GMM","PG","HMC","5","25","2","μ[2]","r_hat","0.9957607933684264"
"GMM","PG","HMC","5","25","3","w[1]","ess","7.981558448322059"
"GMM","PG","HMC","5","25","3","w[1]","r_hat","1.0351451171717396"
"GMM","PG","HMC","5","25","3","w[2]","ess","7.981558448322047"
"GMM","PG","HMC","5","25","3","w[2]","r_hat","1.0351451171717398"
"GMM","PG","HMC","5","25","3","z[1]","ess","114.17475728155354"
"GMM","PG","HMC","5","25","3","z[1]","r_hat","1.0"
"GMM","PG","HMC","5","25","3","z[2]","ess","114.17475728155343"
"GMM","PG","HMC","5","25","3","z[2]","r_hat","1.0"
"GMM","PG","HMC","5","25","3","z[3]","ess","NaN"
"GMM","PG","HMC","5","25","3","z[3]","r_hat","NaN"
"GMM","PG","HMC","5","25","3","z[4]","ess","NaN"
"GMM","PG","HMC","5","25","3","z[4]","r_hat","NaN"
"GMM","PG","HMC","5","25","3","z[5]","ess","16.095759686062888"
"GMM","PG","HMC","5","25","3","z[5]","r_hat","1.021054940485262"
"GMM","PG","HMC","5","25","3","z[6]","ess","114.17475728155343"
"GMM","PG","HMC","5","25","3","z[6]","r_hat","1.0"
"GMM","PG","HMC","5","25","3","z[7]","ess","126.31302060499787"
"GMM","PG","HMC","5","25","3","z[7]","r_hat","0.9899494936611666"
"GMM","PG","HMC","5","25","3","z[8]","ess","6.451028356094872"
"GMM","PG","HMC","5","25","3","z[8]","r_hat","1.0552897060221726"
"GMM","PG","HMC","5","25","3","z[9]","ess","9.740283097411679"
"GMM","PG","HMC","5","25","3","z[9]","r_hat","1.0320936930842801"
"GMM","PG","HMC","5","25","3","z[10]","ess","NaN"
"GMM","PG","HMC","5","25","3","z[10]","r_hat","NaN"
"GMM","PG","HMC","5","25","3","z[11]","ess","9.539783825198658"
"GMM","PG","HMC","5","25","3","z[11]","r_hat","1.021054940485262"
"GMM","PG","HMC","5","25","3","z[12]","ess","NaN"
"GMM","PG","HMC","5","25","3","z[12]","r_hat","NaN"
"GMM","PG","HMC","5","25","3","z[13]","ess","11.98624411121754"
"GMM","PG","HMC","5","25","3","z[13]","r_hat","1.0103629710818451"
"GMM","PG","HMC","5","25","3","z[14]","ess","53.92925098812679"
"GMM","PG","HMC","5","25","3","z[14]","r_hat","1.0003157396279279"
"GMM","PG","HMC","5","25","3","z[15]","ess","NaN"
"GMM","PG","HMC","5","25","3","z[15]","r_hat","NaN"
"GMM","PG","HMC","5","25","3","z[16]","ess","64.11874701280148"
"GMM","PG","HMC","5","25","3","z[16]","r_hat","1.0037313562472874"
"GMM","PG","HMC","5","25","3","z[17]","ess","6.542108925705821"
"GMM","PG","HMC","5","25","3","z[17]","r_hat","1.0552897060221726"
"GMM","PG","HMC","5","25","3","z[18]","ess","114.17475728155325"
"GMM","PG","HMC","5","25","3","z[18]","r_hat","1.0103629710818451"
"GMM","PG","HMC","5","25","3","z[19]","ess","NaN"
"GMM","PG","HMC","5","25","3","z[19]","r_hat","NaN"
"GMM","PG","HMC","5","25","3","z[20]","ess","11.98624411121754"
"GMM","PG","HMC","5","25","3","z[20]","r_hat","1.0103629710818451"
"GMM","PG","HMC","5","25","3","z[21]","ess","10.034834384788308"
"GMM","PG","HMC","5","25","3","z[21]","r_hat","1.0320936930842801"
"GMM","PG","HMC","5","25","3","z[22]","ess","61.88331769929977"
"GMM","PG","HMC","5","25","3","z[22]","r_hat","1.0103629710818451"
"GMM","PG","HMC","5","25","3","z[23]","ess","114.17475728155343"
"GMM","PG","HMC","5","25","3","z[23]","r_hat","1.0"
"GMM","PG","HMC","5","25","3","z[24]","ess","6.347469907985462"
"GMM","PG","HMC","5","25","3","z[24]","r_hat","1.0"
"GMM","PG","HMC","5","25","3","z[25]","ess","114.17475728155354"
"GMM","PG","HMC","5","25","3","z[25]","r_hat","1.0"
"GMM","PG","HMC","5","25","3","μ[1]","ess","27.682422117055253"
"GMM","PG","HMC","5","25","3","μ[1]","r_hat","1.0483919415750926"
"GMM","PG","HMC","5","25","3","μ[2]","ess","12.733624670607528"
"GMM","PG","HMC","5","25","3","μ[2]","r_hat","0.9982952354070919"
"GMM","PG","HMC","5","25","4","w[1]","ess","3.7657466657681833"
"GMM","PG","HMC","5","25","4","w[1]","r_hat","1.3047988670879485"
"GMM","PG","HMC","5","25","4","w[2]","ess","3.765746665768183"
"GMM","PG","HMC","5","25","4","w[2]","r_hat","1.3047988670879487"
"GMM","PG","HMC","5","25","4","z[1]","ess","NaN"
"GMM","PG","HMC","5","25","4","z[1]","r_hat","NaN"
"GMM","PG","HMC","5","25","4","z[2]","ess","NaN"
"GMM","PG","HMC","5","25","4","z[2]","r_hat","NaN"
"GMM","PG","HMC","5","25","4","z[3]","ess","NaN"
"GMM","PG","HMC","5","25","4","z[3]","r_hat","NaN"
"GMM","PG","HMC","5","25","4","z[4]","ess","NaN"
"GMM","PG","HMC","5","25","4","z[4]","r_hat","NaN"
"GMM","PG","HMC","5","25","4","z[5]","ess","NaN"
"GMM","PG","HMC","5","25","4","z[5]","r_hat","NaN"
"GMM","PG","HMC","5","25","4","z[6]","ess","114.17475728155331"
"GMM","PG","HMC","5","25","4","z[6]","r_hat","1.0"
"GMM","PG","HMC","5","25","4","z[7]","ess","61.88331769929977"
"GMM","PG","HMC","5","25","4","z[7]","r_hat","1.0103629710818451"
"GMM","PG","HMC","5","25","4","z[8]","ess","NaN"
"GMM","PG","HMC","5","25","4","z[8]","r_hat","NaN"
"GMM","PG","HMC","5","25","4","z[9]","ess","114.17475728155354"
"GMM","PG","HMC","5","25","4","z[9]","r_hat","1.0"
"GMM","PG","HMC","5","25","4","z[10]","ess","NaN"
"GMM","PG","HMC","5","25","4","z[10]","r_hat","NaN"
"GMM","PG","HMC","5","25","4","z[11]","ess","NaN"
"GMM","PG","HMC","5","25","4","z[11]","r_hat","NaN"
"GMM","PG","HMC","5","25","4","z[12]","ess","114.17475728155354"
"GMM","PG","HMC","5","25","4","z[12]","r_hat","1.0"
"GMM","PG","HMC","5","25","4","z[13]","ess","NaN"
"GMM","PG","HMC","5","25","4","z[13]","r_hat","NaN"
"GMM","PG","HMC","5","25","4","z[14]","ess","NaN"
"GMM","PG","HMC","5","25","4","z[14]","r_hat","NaN"
"GMM","PG","HMC","5","25","4","z[15]","ess","NaN"
"GMM","PG","HMC","5","25","4","z[15]","r_hat","NaN"
"GMM","PG","HMC","5","25","4","z[16]","ess","103.75345584647914"
"GMM","PG","HMC","5","25","4","z[16]","r_hat","1.0510600709413676"
"GMM","PG","HMC","5","25","4","z[17]","ess","NaN"
"GMM","PG","HMC","5","25","4","z[17]","r_hat","NaN"
"GMM","PG","HMC","5","25","4","z[18]","ess","NaN"
"GMM","PG","HMC","5","25","4","z[18]","r_hat","NaN"
"GMM","PG","HMC","5","25","4","z[19]","ess","6.347469907985462"
"GMM","PG","HMC","5","25","4","z[19]","r_hat","1.0"
"GMM","PG","HMC","5","25","4","z[20]","ess","114.17475728155331"
"GMM","PG","HMC","5","25","4","z[20]","r_hat","1.0"
"GMM","PG","HMC","5","25","4","z[21]","ess","NaN"
"GMM","PG","HMC","5","25","4","z[21]","r_hat","NaN"
"GMM","PG","HMC","5","25","4","z[22]","ess","114.17475728155331"
"GMM","PG","HMC","5","25","4","z[22]","r_hat","1.0"
"GMM","PG","HMC","5","25","4","z[23]","ess","114.17475728155343"
"GMM","PG","HMC","5","25","4","z[23]","r_hat","1.0"
"GMM","PG","HMC","5","25","4","z[24]","ess","NaN"
"GMM","PG","HMC","5","25","4","z[24]","r_hat","NaN"
"GMM","PG","HMC","5","25","4","z[25]","ess","61.88331769929977"
"GMM","PG","HMC","5","25","4","z[25]","r_hat","1.0103629710818451"
"GMM","PG","HMC","5","25","4","μ[1]","ess","12.702131180618558"
"GMM","PG","HMC","5","25","4","μ[1]","r_hat","0.9965985629073907"
"GMM","PG","HMC","5","25","4","μ[2]","ess","6.437852042861773"
"GMM","PG","HMC","5","25","4","μ[2]","r_hat","1.2657631236219553"
"GMM","PG","HMC","5","25","5","w[1]","ess","5.218881169959704"
"GMM","PG","HMC","5","25","5","w[1]","r_hat","1.219610891911689"
"GMM","PG","HMC","5","25","5","w[2]","ess","5.218881169959701"
"GMM","PG","HMC","5","25","5","w[2]","r_hat","1.219610891911689"
"GMM","PG","HMC","5","25","5","z[1]","ess","6.711788287441531"
"GMM","PG","HMC","5","25","5","z[1]","r_hat","1.1102868287542922"
"GMM","PG","HMC","5","25","5","z[2]","ess","6.339452538150334"
"GMM","PG","HMC","5","25","5","z[2]","r_hat","1.0788164631856108"
"GMM","PG","HMC","5","25","5","z[3]","ess","5.365975897332225"
"GMM","PG","HMC","5","25","5","z[3]","r_hat","1.217298485514904"
"GMM","PG","HMC","5","25","5","z[4]","ess","5.367215843736587"
"GMM","PG","HMC","5","25","5","z[4]","r_hat","1.191418591792811"
"GMM","PG","HMC","5","25","5","z[5]","ess","5.592230680079138"
"GMM","PG","HMC","5","25","5","z[5]","r_hat","1.184634964873146"
"GMM","PG","HMC","5","25","5","z[6]","ess","5.030691173194644"
"GMM","PG","HMC","5","25","5","z[6]","r_hat","1.255286692692575"
"GMM","PG","HMC","5","25","5","z[7]","ess","5.1187765221491555"
"GMM","PG","HMC","5","25","5","z[7]","r_hat","1.218543591689885"
"GMM","PG","HMC","5","25","5","z[8]","ess","5.683628265702521"
"GMM","PG","HMC","5","25","5","z[8]","r_hat","1.131426091267123"
"GMM","PG","HMC","5","25","5","z[9]","ess","5.595164188136712"
"GMM","PG","HMC","5","25","5","z[9]","r_hat","1.162685731957902"
"GMM","PG","HMC","5","25","5","z[10]","ess","5.5322855564481745"
"GMM","PG","HMC","5","25","5","z[10]","r_hat","1.131426091267123"
"GMM","PG","HMC","5","25","5","z[11]","ess","5.919559798079564"
"GMM","PG","HMC","5","25","5","z[11]","r_hat","1.146574963245519"
"GMM","PG","HMC","5","25","5","z[12]","ess","5.197551380472526"
"GMM","PG","HMC","5","25","5","z[12]","r_hat","1.2374368670764584"
"GMM","PG","HMC","5","25","5","z[13]","ess","5.188306013888133"
"GMM","PG","HMC","5","25","5","z[13]","r_hat","1.1804490052579986"
"GMM","PG","HMC","5","25","5","z[14]","ess","6.086673246893736"
"GMM","PG","HMC","5","25","5","z[14]","r_hat","1.1053420384196966"
"GMM","PG","HMC","5","25","5","z[15]","ess","5.782188230396993"
"GMM","PG","HMC","5","25","5","z[15]","r_hat","1.1563520497892077"
"GMM","PG","HMC","5","25","5","z[16]","ess","4.681676568750547"
"GMM","PG","HMC","5","25","5","z[16]","r_hat","1.2412340385818779"
"GMM","PG","HMC","5","25","5","z[17]","ess","5.2647893257438785"
"GMM","PG","HMC","5","25","5","z[17]","r_hat","1.1795247723234092"
"GMM","PG","HMC","5","25","5","z[18]","ess","6.126910592191387"
"GMM","PG","HMC","5","25","5","z[18]","r_hat","1.0964983925351715"
"GMM","PG","HMC","5","25","5","z[19]","ess","5.467805762453583"
"GMM","PG","HMC","5","25","5","z[19]","r_hat","1.1804490052579986"
"GMM","PG","HMC","5","25","5","z[20]","ess","6.129336103073261"
"GMM","PG","HMC","5","25","5","z[20]","r_hat","1.102710531359212"
"GMM","PG","HMC","5","25","5","z[21]","ess","5.42100871542597"
"GMM","PG","HMC","5","25","5","z[21]","r_hat","1.1804490052579986"
"GMM","PG","HMC","5","25","5","z[22]","ess","5.988796655965732"
"GMM","PG","HMC","5","25","5","z[22]","r_hat","1.1102868287542922"
"GMM","PG","HMC","5","25","5","z[23]","ess","5.740894358816045"
"GMM","PG","HMC","5","25","5","z[23]","r_hat","1.1671389057739099"
"GMM","PG","HMC","5","25","5","z[24]","ess","6.016384402158627"
"GMM","PG","HMC","5","25","5","z[24]","r_hat","1.1196509427577122"
"GMM","PG","HMC","5","25","5","z[25]","ess","6.214320678089706"
"GMM","PG","HMC","5","25","5","z[25]","r_hat","1.1248343273152968"
"GMM","PG","HMC","5","25","5","μ[1]","ess","5.092922823587111"
"GMM","PG","HMC","5","25","5","μ[1]","r_hat","1.1184505012061434"
"GMM","PG","HMC","5","25","5","μ[2]","ess","9.872093375804694"
"GMM","PG","HMC","5","25","5","μ[2]","r_hat","0.992620443100482"
"GMM","PG","HMC","5","25","6","w[1]","ess","5.218207799591793"
"GMM","PG","HMC","5","25","6","w[1]","r_hat","1.2872907617761282"
"GMM","PG","HMC","5","25","6","w[2]","ess","5.218207799591749"
"GMM","PG","HMC","5","25","6","w[2]","r_hat","1.2872907617761291"
"GMM","PG","HMC","5","25","6","z[1]","ess","NaN"
"GMM","PG","HMC","5","25","6","z[1]","r_hat","NaN"
"GMM","PG","HMC","5","25","6","z[2]","ess","NaN"
"GMM","PG","HMC","5","25","6","z[2]","r_hat","NaN"
"GMM","PG","HMC","5","25","6","z[3]","ess","NaN"
"GMM","PG","HMC","5","25","6","z[3]","r_hat","NaN"
"GMM","PG","HMC","5","25","6","z[4]","ess","NaN"
"GMM","PG","HMC","5","25","6","z[4]","r_hat","NaN"
"GMM","PG","HMC","5","25","6","z[5]","ess","NaN"
"GMM","PG","HMC","5","25","6","z[5]","r_hat","NaN"
"GMM","PG","HMC","5","25","6","z[6]","ess","NaN"
"GMM","PG","HMC","5","25","6","z[6]","r_hat","NaN"
"GMM","PG","HMC","5","25","6","z[7]","ess","NaN"
"GMM","PG","HMC","5","25","6","z[7]","r_hat","NaN"
"GMM","PG","HMC","5","25","6","z[8]","ess","NaN"
"GMM","PG","HMC","5","25","6","z[8]","r_hat","NaN"
"GMM","PG","HMC","5","25","6","z[9]","ess","NaN"
"GMM","PG","HMC","5","25","6","z[9]","r_hat","NaN"
"GMM","PG","HMC","5","25","6","z[10]","ess","NaN"
"GMM","PG","HMC","5","25","6","z[10]","r_hat","NaN"
"GMM","PG","HMC","5","25","6","z[11]","ess","NaN"
"GMM","PG","HMC","5","25","6","z[11]","r_hat","NaN"
"GMM","PG","HMC","5","25","6","z[12]","ess","NaN"
"GMM","PG","HMC","5","25","6","z[12]","r_hat","NaN"
"GMM","PG","HMC","5","25","6","z[13]","ess","NaN"
"GMM","PG","HMC","5","25","6","z[13]","r_hat","NaN"
"GMM","PG","HMC","5","25","6","z[14]","ess","NaN"
"GMM","PG","HMC","5","25","6","z[14]","r_hat","NaN"
"GMM","PG","HMC","5","25","6","z[15]","ess","NaN"
"GMM","PG","HMC","5","25","6","z[15]","r_hat","NaN"
"GMM","PG","HMC","5","25","6","z[16]","ess","117.20726547090852"
"GMM","PG","HMC","5","25","6","z[16]","r_hat","1.0037313562472874"
"GMM","PG","HMC","5","25","6","z[17]","ess","NaN"
"GMM","PG","HMC","5","25","6","z[17]","r_hat","NaN"
"GMM","PG","HMC","5","25","6","z[18]","ess","NaN"
"GMM","PG","HMC","5","25","6","z[18]","r_hat","NaN"
"GMM","PG","HMC","5","25","6","z[19]","ess","NaN"
"GMM","PG","HMC","5","25","6","z[19]","r_hat","NaN"
"GMM","PG","HMC","5","25","6","z[20]","ess","NaN"
"GMM","PG","HMC","5","25","6","z[20]","r_hat","NaN"
"GMM","PG","HMC","5","25","6","z[21]","ess","NaN"
"GMM","PG","HMC","5","25","6","z[21]","r_hat","NaN"
"GMM","PG","HMC","5","25","6","z[22]","ess","NaN"
"GMM","PG","HMC","5","25","6","z[22]","r_hat","NaN"
"GMM","PG","HMC","5","25","6","z[23]","ess","NaN"
"GMM","PG","HMC","5","25","6","z[23]","r_hat","NaN"
"GMM","PG","HMC","5","25","6","z[24]","ess","NaN"
"GMM","PG","HMC","5","25","6","z[24]","r_hat","NaN"
"GMM","PG","HMC","5","25","6","z[25]","ess","NaN"
"GMM","PG","HMC","5","25","6","z[25]","r_hat","NaN"
"GMM","PG","HMC","5","25","6","μ[1]","ess","5.006697312660704"
"GMM","PG","HMC","5","25","6","μ[1]","r_hat","1.172349216240951"
"GMM","PG","HMC","5","25","6","μ[2]","ess","12.45114703643399"
"GMM","PG","HMC","5","25","6","μ[2]","r_hat","1.0287262961800336"
"GMM","PG","HMC","5","25","7","w[1]","ess","7.311118062694093"
"GMM","PG","HMC","5","25","7","w[1]","r_hat","1.1161038311291174"
"GMM","PG","HMC","5","25","7","w[2]","ess","7.311118062694093"
"GMM","PG","HMC","5","25","7","w[2]","r_hat","1.1161038311291172"
"GMM","PG","HMC","5","25","7","z[1]","ess","11.98624411121754"
"GMM","PG","HMC","5","25","7","z[1]","r_hat","1.0103629710818451"
"GMM","PG","HMC","5","25","7","z[2]","ess","18.16445197526796"
"GMM","PG","HMC","5","25","7","z[2]","r_hat","1.0320936930842801"
"GMM","PG","HMC","5","25","7","z[3]","ess","114.17475728155325"
"GMM","PG","HMC","5","25","7","z[3]","r_hat","1.0103629710818451"
"GMM","PG","HMC","5","25","7","z[4]","ess","114.17475728155325"
"GMM","PG","HMC","5","25","7","z[4]","r_hat","1.0320936930842801"
"GMM","PG","HMC","5","25","7","z[5]","ess","114.17475728155354"
"GMM","PG","HMC","5","25","7","z[5]","r_hat","1.0"
"GMM","PG","HMC","5","25","7","z[6]","ess","114.17475728155331"
"GMM","PG","HMC","5","25","7","z[6]","r_hat","1.0"
"GMM","PG","HMC","5","25","7","z[7]","ess","46.40005411641186"
"GMM","PG","HMC","5","25","7","z[7]","r_hat","1.021054940485262"
"GMM","PG","HMC","5","25","7","z[8]","ess","78.8194631022284"
"GMM","PG","HMC","5","25","7","z[8]","r_hat","1.021054940485262"
"GMM","PG","HMC","5","25","7","z[9]","ess","NaN"
"GMM","PG","HMC","5","25","7","z[9]","r_hat","NaN"
"GMM","PG","HMC","5","25","7","z[10]","ess","114.17475728155325"
"GMM","PG","HMC","5","25","7","z[10]","r_hat","1.0103629710818451"
"GMM","PG","HMC","5","25","7","z[11]","ess","114.17475728155354"
"GMM","PG","HMC","5","25","7","z[11]","r_hat","1.0"
"GMM","PG","HMC","5","25","7","z[12]","ess","61.88331769929977"
"GMM","PG","HMC","5","25","7","z[12]","r_hat","1.0103629710818451"
"GMM","PG","HMC","5","25","7","z[13]","ess","NaN"
"GMM","PG","HMC","5","25","7","z[13]","r_hat","NaN"
"GMM","PG","HMC","5","25","7","z[14]","ess","62.70827434549388"
"GMM","PG","HMC","5","25","7","z[14]","r_hat","1.0103629710818451"
"GMM","PG","HMC","5","25","7","z[15]","ess","114.17475728155331"
